date,DIA,VO,XLF,DGRO,ITOT,VYM,XLV,SCHG,SPYG,VTV,RSP,VTI,IVV,IWD,VIG,SPY,SCHB,VUG,SCHD,SPYV,VOO,VV,IJH,VB,SCHX,SCHF,JEPI,IUSV,USMV,VOE,FNDF
2023-05-31,314.0523376464844,194.29885864257807,30.25910186767578,45.79870223999024,88.35079956054688,93.04826354980467,121.60020446777344,17.336627960205078,56.29323196411133,125.58605194091795,132.8540802001953,198.9864044189453,402.7005920410156,140.38687133789062,145.1877899169922,402.09954833984375,15.580699920654297,261.0071105957031,20.743881225585938,38.28362655639648,368.7304382324219,183.56446838378903,46.08540344238281,175.66738891601562,15.804943084716797,15.647089004516602,42.9926643371582,69.21015930175781,67.90336608886719,119.52598571777344,27.72352409362793
2023-06-01,315.4057922363281,196.07229614257807,30.583032608032227,46.0599250793457,89.2162094116211,93.51643371582033,122.39925384521484,17.573442459106445,56.889495849609375,126.41539764404295,133.85328674316406,200.9745178222656,406.8482971191406,141.50148010253906,146.3720245361328,405.919921875,15.72813892364502,264.19757080078125,20.827348709106445,38.57557678222656,372.2651062011719,185.4490509033203,46.44991302490234,177.38943481445312,15.962060928344728,15.878530502319336,43.20500564575195,69.83265686035156,68.13148498535156,120.41365051269531,28.198888778686523
2023-06-02,322.2011108398437,200.258056640625,31.24995231628418,46.93690490722656,90.6970672607422,95.51768493652344,123.96886444091795,17.7436466217041,57.58350372314453,128.90345764160156,136.77471923828125,204.2976837158203,412.6473693847656,144.1558380126953,148.99632263183594,411.7900085449219,15.987764358520508,267.1615295410156,21.235727310180664,39.24424743652344,377.7304382324219,188.1605682373047,48.01538848876953,182.9286499023437,16.20896339416504,16.114503860473633,43.56558609008789,71.13423156738281,68.91090393066406,123.46907806396484,28.67424964904785
2023-06-05,320.3522644042969,199.714584350586,31.08798599243164,46.75031280517578,90.46627807617188,95.03113555908205,124.41593170166016,17.75105094909668,57.524864196777344,128.5400390625,136.30844116210938,203.7598114013672,411.9368896484375,143.6552276611328,148.4752655029297,411.0008850097656,15.949299812316896,266.7677001953125,21.1015853881836,39.15948486328125,377.0003967285156,187.7855529785156,47.49740219116211,181.21617126464844,16.180103302001953,16.019207000732422,43.59764099121094,70.85128021240234,68.768310546875,123.05795288085938,28.53971290588379
2023-06-06,320.3903503417969,201.41177368164065,31.47861099243164,46.824951171875,90.90861511230467,95.41669464111328,123.3790512084961,17.773252487182617,57.49553680419922,128.95933532714844,137.23150634765625,204.69146728515625,412.8106384277344,144.53367614746094,148.4846954345703,411.8958129882813,16.01981544494629,267.260009765625,21.16120719909668,39.36668395996094,377.7784423828125,188.25669860839844,48.47006607055664,184.8228912353516,16.22499656677246,16.168962478637695,43.50949478149414,71.33230590820312,68.51168060302734,124.30068969726562,28.808788299560547
2023-06-07,321.3432922363281,202.4605712890625,31.60246658325196,47.07815933227539,90.708984375,96.5182876586914,122.8939208984375,17.467369079589844,57.02634811401367,130.06825256347656,138.24017333984375,204.2880706787109,411.45166015625,145.7353973388672,148.6647491455078,410.4715881347656,15.987764358520508,263.242431640625,21.40265464782715,39.43260955810547,376.5393981933594,187.35289001464844,49.21588897705078,187.46339416503903,16.167278289794922,16.005590438842773,43.59764099121094,71.56612396240234,68.59756469726562,126.01057434082031,28.58456039428711
2023-06-08,322.9064636230469,202.54638671875,31.573883056640625,47.265724182128906,91.16226959228516,96.68353271484376,123.68347930908205,17.652376174926758,57.524864196777344,130.31056213378906,138.2972869873047,205.24855041503903,413.83056640625,145.8966522216797,149.24261474609375,412.9543762207031,16.067895889282227,265.8519287109375,21.435443878173828,39.55503845214844,378.7965698242188,188.63169860839844,49.01192855834961,186.8797607421875,16.26026725769043,16.173500061035156,43.677764892578125,71.72705841064453,68.98876953125,125.75830078125,28.898479461669922
2023-06-09,323.3446960449219,202.2889404296875,31.583415985107425,47.23759078979492,91.21051025390624,96.5091323852539,124.06398010253906,17.714048385620117,57.661712646484375,130.29188537597656,138.13551330566406,205.4694366455078,414.6588745117188,145.71644592285156,149.3184051513672,413.69537353515625,16.08071517944336,266.669189453125,21.38178825378418,39.57387161254883,379.4305114746094,189.09323120117188,48.71366500854492,185.7987365722656,16.282712936401367,16.159883499145508,43.62166976928711,71.72705841064453,68.96969604492188,125.54338836669922,28.916418075561523
2023-06-12,325.1556091308594,203.85264587402344,31.573883056640625,47.43452453613281,92.03994750976562,96.73861694335938,124.51107025146484,17.97553062438965,58.27752304077149,130.6646728515625,139.0490264892578,207.3135223388672,418.4246215820313,146.20965576171875,150.34161376953125,417.44830322265625,16.22815704345703,270.49969482421875,21.501022338867188,39.84699630737305,382.9172058105469,190.65089416503903,48.98113250732422,186.8223876953125,16.42700958251953,16.232492446899414,43.68577194213867,72.21931457519531,69.3322982788086,125.92650604248047,28.970230102539062
2023-06-13,326.53759765625,205.9502716064453,31.76443290710449,47.71587371826172,92.74402618408205,97.42710876464844,125.13890838623048,18.09886932373047,58.64896774291992,131.5965118408203,140.3908233642578,208.84060668945312,421.1598815917969,147.4142608642578,151.09002685546875,420.2005004882813,16.34354591369629,272.4100646972656,21.635162353515625,40.14836120605469,385.4432678222656,192.03550720214844,49.50260543823242,189.18539428710932,16.555267333984375,16.38678550720215,43.75788116455078,72.80622100830078,69.57085418701172,127.35611724853516,29.293119430541992
